,process,product_name,type,unit,value,product_type,carbon_content,data_source,flow_amount,flowxvalue,ghg,bdv,health
2133,"styrene, from ethylbenzene by dehydrogenation_biogenic_short",electricity,UTILITIES,kWh,-0.0589320035864513,intermediate,0.0,ihsmarkit,42.570161415144945,-2.5087449051931325,,,
2134,"styrene, from ethylbenzene by dehydrogenation_biogenic_short",ethylbenzene_biogenic_short,RAW MATERIALS,kg,-1.02055041322884,intermediate,0.905,ihsmarkit,42.570161415144945,-43.4449958234446,,,
2135,"styrene, from ethylbenzene by dehydrogenation_biogenic_short",heat_high,UTILITIES,MJ,-0.9080542284341342,intermediate,0.0,ihsmarkit,42.570161415144945,-38.65601507814599,,,
2136,"styrene, from ethylbenzene by dehydrogenation_biogenic_short",nitrogen_liquid,UTILITIES,kg,-0.0022745017524964,intermediate,0.0,ihsmarkit,42.570161415144945,-0.09682590674280181,,,
2137,"styrene, from ethylbenzene by dehydrogenation_biogenic_short",oxygen_liquid,RAW MATERIALS,kg,-0.0470097950836669,intermediate,0.0,ihsmarkit,42.570161415144945,-2.001214564804587,,,
2138,"styrene, from ethylbenzene by dehydrogenation_biogenic_short",steam_high,UTILITIES,MJ,-7.259813594906524,intermediate,0.0,ihsmarkit,42.570161415144945,-309.05143657903443,,,
2139,"styrene, from ethylbenzene by dehydrogenation_biogenic_short",styrene_biogenic_short,PRODUCT,kg,1.0,intermediate,0.923,ihsmarkit,42.570161415144945,42.570161415144945,,,
2140,"styrene, from ethylbenzene by dehydrogenation_biogenic_short",water,UTILITIES,kg,-0.1598164625185728,raw_material,0.0,ihsmarkit,42.570161415144945,-6.803412606213105,0.0,0.0,0.0
2141,"aniline, from nitrobenzene_biogenic_short",aniline_biogenic_short,PRODUCT,kg,1.0,intermediate,0.774,ihsmarkit,17.624610897818073,17.624610897818073,,,
2142,"aniline, from nitrobenzene_biogenic_short",cooling_water,UTILITIES,MJ,-1.905010879120923,intermediate,0.0,ihsmarkit,17.624610897818073,-33.575075500616606,,,
2143,"aniline, from nitrobenzene_biogenic_short",electricity,UTILITIES,kWh,-0.039371511483089,intermediate,0.0,ihsmarkit,17.624610897818073,-0.6939075703484198,,,
2144,"aniline, from nitrobenzene_biogenic_short",hydrogen,RAW MATERIALS,kg,-0.0724216176604615,intermediate,0.0,ihsmarkit,17.624610897818073,-1.2764028318561835,,,
2145,"aniline, from nitrobenzene_biogenic_short",nitrobenzene_biogenic_short,RAW MATERIALS,kg,-1.3370547325952231,intermediate,0.585,ihsmarkit,17.624610897818073,-23.565069411076998,,,
2146,"aniline, from nitrobenzene_biogenic_short",water,UTILITIES,kg,-0.2483935048325518,raw_material,0.0,ihsmarkit,17.624610897818073,-4.3778388722190185,0.0,0.0,0.0
2147,"cumene, from benzene and propylene_biogenic_short",benzene_biogenic_short,RAW MATERIALS,kg,-0.6632743188745865,intermediate,0.9230769230769231,ihsmarkit,1.7183413006404722,-1.1397316557763804,,,
2148,"cumene, from benzene and propylene_biogenic_short",cooling_water,UTILITIES,MJ,-0.11293714096959083,intermediate,0.0,ihsmarkit,1.7183413006404722,-0.19406455370430306,,,
2149,"cumene, from benzene and propylene_biogenic_short",cumene_biogenic_short,PRODUCT,kg,1.0,intermediate,0.899,ihsmarkit,1.7183413006404722,1.7183413006404722,,,
2150,"cumene, from benzene and propylene_biogenic_short",electricity,UTILITIES,kWh,-0.0347198903046599,intermediate,0.0,ihsmarkit,1.7183413006404722,-0.05966062146420381,,,
2151,"cumene, from benzene and propylene_biogenic_short",heat_high,UTILITIES,MJ,-1.467350210381139,intermediate,0.0,ihsmarkit,1.7183413006404722,-2.521408469001397,,,
2152,"cumene, from benzene and propylene_biogenic_short",propylene_biogenic_short,RAW MATERIALS,kg,-0.3651593452878813,intermediate,0.85714,ihsmarkit,1.7183413006404722,-0.6274683843230012,,,
2153,"ethylene, from ethanol dehydration_biogenic_short",cooling_water,UTILITIES,MJ,-0.38735779431053535,intermediate,0.0,ihsmarkit,176.02790492884404,-68.18578099034164,,,
2154,"ethylene, from ethanol dehydration_biogenic_short",electricity,UTILITIES,kWh,-0.3342637996278912,intermediate,0.0,ihsmarkit,176.02790492884404,-58.83975634205261,,,
2155,"ethylene, from ethanol dehydration_biogenic_short",ethanol_biogenic_short,RAW MATERIALS,kg,-1.6354765685151602,intermediate,0.5217,ihsmarkit,176.02790492884404,-287.8895139159387,,,
2156,"ethylene, from ethanol dehydration_biogenic_short",ethylene_biogenic_short,PRODUCT,kg,1.0,intermediate,0.85714,ihsmarkit,176.02790492884404,176.02790492884404,,,
2157,"ethylene, from ethanol dehydration_biogenic_short",heat_high,UTILITIES,MJ,-1.7180886603862306,intermediate,0.0,ihsmarkit,176.02790492884404,-302.43154736979244,,,
2158,"formaldehyde, from methanol_biogenic_short",cooling_water,UTILITIES,MJ,-2.7521136944178193,intermediate,0.0,ihsmarkit,1.3490465069627817,-3.7127293662187957,,,
2159,"formaldehyde, from methanol_biogenic_short",electricity,UTILITIES,kWh,-0.1352741963242434,intermediate,0.0,ihsmarkit,1.3490465069627817,-0.18249118203341813,,,
2160,"formaldehyde, from methanol_biogenic_short",formaldehyde_biogenic_short,PRODUCT,kg,1.0,intermediate,0.4,ihsmarkit,1.3490465069627817,1.3490465069627817,,,
2161,"formaldehyde, from methanol_biogenic_short",heat_high,UTILITIES,MJ,-0.4722285357044986,intermediate,0.0,ihsmarkit,1.3490465069627817,-0.637058256580303,,,
2162,"formaldehyde, from methanol_biogenic_short",methanol_biogenic_short,RAW MATERIALS,kg,-1.144173825231198,intermediate,0.375,ihsmarkit,1.3490465069627817,-1.5435437022863918,,,
2163,"formaldehyde, from methanol_biogenic_short",water,UTILITIES,kg,-1.4546653838052344,raw_material,0.0,ihsmarkit,1.3490465069627817,-1.9624112548221255,0.0,0.0,0.0
2164,"Buildings and construction, from hdpe_biogenic_short",buildings_and_construction_hdpe_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2165,"Buildings and construction, from hdpe_biogenic_short",hdpe_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2166,"Buildings and construction, from hdpe_biogenic_short",hdpe_waste_biogenic_short,WASTE,kg,0.4296721459643881,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2167,"Buildings and construction, from ldpe_biogenic_short",buildings_and_construction_ldpe_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2168,"Buildings and construction, from ldpe_biogenic_short",ldpe_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2169,"Buildings and construction, from ldpe_biogenic_short",ldpe_waste_biogenic_short,WASTE,kg,0.4296721459643881,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2170,"Buildings and construction, from pp_biogenic_short",buildings_and_construction_pp_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2171,"Buildings and construction, from pp_biogenic_short",pp_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2172,"Buildings and construction, from pp_biogenic_short",pp_waste_biogenic_short,WASTE,kg,0.4296721459643881,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2173,"Buildings and construction, from gpps_biogenic_short",buildings_and_construction_gpps_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2174,"Buildings and construction, from gpps_biogenic_short",gpps_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2175,"Buildings and construction, from gpps_biogenic_short",gpps_waste_biogenic_short,WASTE,kg,0.4296721459643881,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2176,"Buildings and construction, from pvc_biogenic_short",buildings_and_construction_pvc_biogenic_short,PRODUCT,kg,1.0,product,0.38,MK123,0.0,0.0,,,
2177,"Buildings and construction, from pvc_biogenic_short",pvc_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.38,MK123,0.0,-0.0,,,
2178,"Buildings and construction, from pvc_biogenic_short",pvc_waste_biogenic_short,WASTE,kg,0.4296721459643881,waste,0.38,MK123,0.0,0.0,0.0,0.0,0.0
2179,"Buildings and construction, from pur_flexible_biogenic_short",buildings_and_construction_pur_flexible_biogenic_short,PRODUCT,kg,1.0,product,0.61,MK123,0.0,0.0,,,
2180,"Buildings and construction, from pur_flexible_biogenic_short",pur_flexible_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.61,MK123,0.0,-0.0,,,
2181,"Buildings and construction, from pur_flexible_biogenic_short",pur_flexible_waste_biogenic_short,WASTE,kg,0.4296721459643881,waste,0.61,MK123,0.0,0.0,0.0,0.0,0.0
2182,"Buildings and construction, from pur_rigid_biogenic_short",buildings_and_construction_pur_rigid_biogenic_short,PRODUCT,kg,1.0,product,0.63,MK123,0.0,0.0,,,
2183,"Buildings and construction, from pur_rigid_biogenic_short",pur_rigid_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,0.0,-0.0,,,
2184,"Buildings and construction, from pur_rigid_biogenic_short",pur_rigid_waste_biogenic_short,WASTE,kg,0.4296721459643881,waste,0.63,MK123,0.0,0.0,0.0,0.0,0.0
2185,"Medical and hygiene items, from hdpe_biogenic_short",medical_and_hygiene_items_hdpe_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2186,"Medical and hygiene items, from hdpe_biogenic_short",hdpe_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2187,"Medical and hygiene items, from hdpe_biogenic_short",hdpe_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2188,"Medical and hygiene items, from ldpe_biogenic_short",medical_and_hygiene_items_ldpe_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2189,"Medical and hygiene items, from ldpe_biogenic_short",ldpe_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2190,"Medical and hygiene items, from ldpe_biogenic_short",ldpe_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2191,"Medical and hygiene items, from pet_biogenic_short",medical_and_hygiene_items_pet_biogenic_short,PRODUCT,kg,1.0,product,0.63,MK123,0.0,0.0,,,
2192,"Medical and hygiene items, from pet_biogenic_short",pet_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,0.0,-0.0,,,
2193,"Medical and hygiene items, from pet_biogenic_short",pet_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.63,MK123,0.0,0.0,0.0,0.0,0.0
2194,"Medical and hygiene items, from pp_biogenic_short",medical_and_hygiene_items_pp_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2195,"Medical and hygiene items, from pp_biogenic_short",pp_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2196,"Medical and hygiene items, from pp_biogenic_short",pp_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2197,"Medical and hygiene items, from gpps_biogenic_short",medical_and_hygiene_items_gpps_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.6773647767323814,0.6773647767323814,,,
2198,"Medical and hygiene items, from gpps_biogenic_short",gpps_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.6773647767323814,-0.6773647767323814,,,
2199,"Medical and hygiene items, from gpps_biogenic_short",gpps_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.857,MK123,0.6773647767323814,0.6272944412924037,0.0,0.0,0.0
2200,"Medical and hygiene items, from pvc_biogenic_short",medical_and_hygiene_items_pvc_biogenic_short,PRODUCT,kg,1.0,product,0.38,MK123,0.12963993504179072,0.12963993504179072,,,
2201,"Medical and hygiene items, from pvc_biogenic_short",pvc_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.38,MK123,0.12963993504179072,-0.12963993504179072,,,
2202,"Medical and hygiene items, from pvc_biogenic_short",pvc_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.38,MK123,0.12963993504179072,0.12005704077723713,0.0,0.0,0.0
2203,"Medical and hygiene items, from hips_biogenic_short",medical_and_hygiene_items_hips_biogenic_short,PRODUCT,kg,1.0,product,0.923,MK123,0.032924337801988314,0.032924337801988314,,,
2204,"Medical and hygiene items, from hips_biogenic_short",hips_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.923,MK123,0.032924337801988314,-0.032924337801988314,,,
2205,"Medical and hygiene items, from hips_biogenic_short",hips_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.923,MK123,0.032924337801988314,0.030490593541123087,0.0,0.0,0.0
2206,"Medical and hygiene items, from pur_flexible_biogenic_short",medical_and_hygiene_items_pur_flexible_biogenic_short,PRODUCT,kg,1.0,product,0.61,MK123,0.0,0.0,,,
2207,"Medical and hygiene items, from pur_flexible_biogenic_short",pur_flexible_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.61,MK123,0.0,-0.0,,,
2208,"Medical and hygiene items, from pur_flexible_biogenic_short",pur_flexible_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.61,MK123,0.0,0.0,0.0,0.0,0.0
2209,"Medical and hygiene items, from pur_rigid_biogenic_short",medical_and_hygiene_items_pur_rigid_biogenic_short,PRODUCT,kg,1.0,product,0.63,MK123,3.947087822389825,3.947087822389825,,,
2210,"Medical and hygiene items, from pur_rigid_biogenic_short",pur_rigid_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,3.947087822389825,-3.947087822389825,,,
2211,"Medical and hygiene items, from pur_rigid_biogenic_short",pur_rigid_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.63,MK123,3.947087822389825,3.6553218226407838,0.0,0.0,0.0
2212,"Rest of consumer products, from hdpe_biogenic_short",rest_of_consumer_products_hdpe_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2213,"Rest of consumer products, from hdpe_biogenic_short",hdpe_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2214,"Rest of consumer products, from hdpe_biogenic_short",hdpe_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2215,"Rest of consumer products, from ldpe_biogenic_short",rest_of_consumer_products_ldpe_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2216,"Rest of consumer products, from ldpe_biogenic_short",ldpe_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2217,"Rest of consumer products, from ldpe_biogenic_short",ldpe_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2218,"Rest of consumer products, from pet_biogenic_short",rest_of_consumer_products_pet_biogenic_short,PRODUCT,kg,1.0,product,0.63,MK123,0.0,0.0,,,
2219,"Rest of consumer products, from pet_biogenic_short",pet_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,0.0,-0.0,,,
2220,"Rest of consumer products, from pet_biogenic_short",pet_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.63,MK123,0.0,0.0,0.0,0.0,0.0
2221,"Rest of consumer products, from pp_biogenic_short",rest_of_consumer_products_pp_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2222,"Rest of consumer products, from pp_biogenic_short",pp_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2223,"Rest of consumer products, from pp_biogenic_short",pp_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2224,"Rest of consumer products, from gpps_biogenic_short",rest_of_consumer_products_gpps_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,12.690425507875021,12.690425507875021,,,
2225,"Rest of consumer products, from gpps_biogenic_short",gpps_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,12.690425507875021,-12.690425507875021,,,
2226,"Rest of consumer products, from gpps_biogenic_short",gpps_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.857,MK123,12.690425507875021,11.752358038349078,0.0,0.0,0.0
2227,"Rest of consumer products, from pvc_biogenic_short",rest_of_consumer_products_pvc_biogenic_short,PRODUCT,kg,1.0,product,0.38,MK123,3.5163193408924633,3.5163193408924633,,,
2228,"Rest of consumer products, from pvc_biogenic_short",pvc_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.38,MK123,3.5163193408924633,-3.5163193408924633,,,
2229,"Rest of consumer products, from pvc_biogenic_short",pvc_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.38,MK123,3.5163193408924633,3.256395449127824,0.0,0.0,0.0
2230,"Rest of consumer products, from hips_biogenic_short",rest_of_consumer_products_hips_biogenic_short,PRODUCT,kg,1.0,product,0.923,MK123,0.7321797530185323,0.7321797530185323,,,
2231,"Rest of consumer products, from hips_biogenic_short",hips_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.923,MK123,0.7321797530185323,-0.7321797530185323,,,
2232,"Rest of consumer products, from hips_biogenic_short",hips_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.923,MK123,0.7321797530185323,0.6780575324731289,0.0,0.0,0.0
2233,"Rest of consumer products, from pur_flexible_biogenic_short",rest_of_consumer_products_pur_flexible_biogenic_short,PRODUCT,kg,1.0,product,0.61,MK123,0.0,0.0,,,
2234,"Rest of consumer products, from pur_flexible_biogenic_short",pur_flexible_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.61,MK123,0.0,-0.0,,,
2235,"Rest of consumer products, from pur_flexible_biogenic_short",pur_flexible_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.61,MK123,0.0,0.0,0.0,0.0,0.0
2236,"Rest of consumer products, from pur_rigid_biogenic_short",rest_of_consumer_products_pur_rigid_biogenic_short,PRODUCT,kg,1.0,product,0.63,MK123,9.693779052873271,9.693779052873271,,,
2237,"Rest of consumer products, from pur_rigid_biogenic_short",pur_rigid_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,9.693779052873271,-9.693779052873271,,,
2238,"Rest of consumer products, from pur_rigid_biogenic_short",pur_rigid_waste_biogenic_short,WASTE,kg,0.9260806921766471,waste,0.63,MK123,9.693779052873271,8.977221615092361,0.0,0.0,0.0
2239,"Electrical and electronic, from hdpe_biogenic_short",electrical_and_electronic_hdpe_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2240,"Electrical and electronic, from hdpe_biogenic_short",hdpe_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2241,"Electrical and electronic, from hdpe_biogenic_short",hdpe_waste_biogenic_short,WASTE,kg,0.8148235137782048,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2242,"Electrical and electronic, from ldpe_biogenic_short",electrical_and_electronic_ldpe_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2243,"Electrical and electronic, from ldpe_biogenic_short",ldpe_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2244,"Electrical and electronic, from ldpe_biogenic_short",ldpe_waste_biogenic_short,WASTE,kg,0.8148235137782048,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2245,"Electrical and electronic, from pp_biogenic_short",electrical_and_electronic_pp_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2246,"Electrical and electronic, from pp_biogenic_short",pp_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2247,"Electrical and electronic, from pp_biogenic_short",pp_waste_biogenic_short,WASTE,kg,0.8148235137782048,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2248,"Electrical and electronic, from gpps_biogenic_short",electrical_and_electronic_gpps_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,2.5013377889780344,2.5013377889780344,,,
2249,"Electrical and electronic, from gpps_biogenic_short",gpps_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,2.5013377889780344,-2.5013377889780344,,,
2250,"Electrical and electronic, from gpps_biogenic_short",gpps_waste_biogenic_short,WASTE,kg,0.8148235137782048,waste,0.857,MK123,2.5013377889780344,2.038148846361288,0.0,0.0,0.0
2251,"Electrical and electronic, from pvc_biogenic_short",electrical_and_electronic_pvc_biogenic_short,PRODUCT,kg,1.0,product,0.38,MK123,0.0,0.0,,,
2252,"Electrical and electronic, from pvc_biogenic_short",pvc_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.38,MK123,0.0,-0.0,,,
2253,"Electrical and electronic, from pvc_biogenic_short",pvc_waste_biogenic_short,WASTE,kg,0.8148235137782048,waste,0.38,MK123,0.0,0.0,0.0,0.0,0.0
2254,"Electrical and electronic, from hips_biogenic_short",electrical_and_electronic_hips_biogenic_short,PRODUCT,kg,1.0,product,0.923,MK123,0.0,0.0,,,
2255,"Electrical and electronic, from hips_biogenic_short",hips_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.923,MK123,0.0,-0.0,,,
2256,"Electrical and electronic, from hips_biogenic_short",hips_waste_biogenic_short,WASTE,kg,0.8148235137782048,waste,0.923,MK123,0.0,0.0,0.0,0.0,0.0
2257,"Electrical and electronic, from pur_flexible_biogenic_short",electrical_and_electronic_pur_flexible_biogenic_short,PRODUCT,kg,1.0,product,0.61,MK123,0.0,0.0,,,
2258,"Electrical and electronic, from pur_flexible_biogenic_short",pur_flexible_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.61,MK123,0.0,-0.0,,,
2259,"Electrical and electronic, from pur_flexible_biogenic_short",pur_flexible_waste_biogenic_short,WASTE,kg,0.8148235137782048,waste,0.61,MK123,0.0,0.0,0.0,0.0,0.0
2260,"Electrical and electronic, from pur_rigid_biogenic_short",electrical_and_electronic_pur_rigid_biogenic_short,PRODUCT,kg,1.0,product,0.63,MK123,2.933771652763741,2.933771652763741,,,
2261,"Electrical and electronic, from pur_rigid_biogenic_short",pur_rigid_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,2.933771652763741,-2.933771652763741,,,
2262,"Electrical and electronic, from pur_rigid_biogenic_short",pur_rigid_waste_biogenic_short,WASTE,kg,0.8148235137782048,waste,0.63,MK123,2.933771652763741,2.3905061267278427,0.0,0.0,0.0
2263,"Mulch films, from ldpe_biogenic_short",mulch_films_ldpe_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2264,"Mulch films, from ldpe_biogenic_short",ldpe_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2265,"Mulch films, from ldpe_biogenic_short",ldpe_waste_biogenic_short,WASTE,kg,0.9026757334367039,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2266,"Rest of other, from hdpe_biogenic_short",rest_of_other_hdpe_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2267,"Rest of other, from hdpe_biogenic_short",hdpe_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2268,"Rest of other, from hdpe_biogenic_short",hdpe_waste_biogenic_short,WASTE,kg,0.9026757334367039,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2269,"Rest of other, from ldpe_biogenic_short",rest_of_other_ldpe_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2270,"Rest of other, from ldpe_biogenic_short",ldpe_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2271,"Rest of other, from ldpe_biogenic_short",ldpe_waste_biogenic_short,WASTE,kg,0.9026757334367039,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2272,"Rest of other, from pp_biogenic_short",rest_of_other_pp_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,0.0,0.0,,,
2273,"Rest of other, from pp_biogenic_short",pp_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,0.0,-0.0,,,
2274,"Rest of other, from pp_biogenic_short",pp_waste_biogenic_short,WASTE,kg,0.9026757334367039,waste,0.857,MK123,0.0,0.0,0.0,0.0,0.0
2275,"Rest of other, from gpps_biogenic_short",rest_of_other_gpps_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,6.499046171993662,6.499046171993662,,,
2276,"Rest of other, from gpps_biogenic_short",gpps_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,6.499046171993662,-6.499046171993662,,,
2277,"Rest of other, from gpps_biogenic_short",gpps_waste_biogenic_short,WASTE,kg,0.9026757334367039,waste,0.857,MK123,6.499046171993662,5.866531269943382,0.0,0.0,0.0
2278,"Rest of other, from pvc_biogenic_short",rest_of_other_pvc_biogenic_short,PRODUCT,kg,1.0,product,0.38,MK123,0.0,0.0,,,
2279,"Rest of other, from pvc_biogenic_short",pvc_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.38,MK123,0.0,-0.0,,,
2280,"Rest of other, from pvc_biogenic_short",pvc_waste_biogenic_short,WASTE,kg,0.9026757334367039,waste,0.38,MK123,0.0,0.0,0.0,0.0,0.0
2281,"Rest of other, from hips_biogenic_short",rest_of_other_hips_biogenic_short,PRODUCT,kg,1.0,product,0.923,MK123,0.009427771663915563,0.009427771663915563,,,
2282,"Rest of other, from hips_biogenic_short",hips_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.923,MK123,0.009427771663915563,-0.009427771663915563,,,
2283,"Rest of other, from hips_biogenic_short",hips_waste_biogenic_short,WASTE,kg,0.9026757334367039,waste,0.923,MK123,0.009427771663915563,0.008510220701398756,0.0,0.0,0.0
2284,"Rest of other, from pur_flexible_biogenic_short",rest_of_other_pur_flexible_biogenic_short,PRODUCT,kg,1.0,product,0.61,MK123,0.0,0.0,,,
2285,"Rest of other, from pur_flexible_biogenic_short",pur_flexible_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.61,MK123,0.0,-0.0,,,
2286,"Rest of other, from pur_flexible_biogenic_short",pur_flexible_waste_biogenic_short,WASTE,kg,0.9026757334367039,waste,0.61,MK123,0.0,0.0,0.0,0.0,0.0
2287,"Rest of other, from pur_rigid_biogenic_short",rest_of_other_pur_rigid_biogenic_short,PRODUCT,kg,1.0,product,0.63,MK123,18.17375057999259,18.17375057999259,,,
2288,"Rest of other, from pur_rigid_biogenic_short",pur_rigid_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.63,MK123,18.17375057999259,-18.17375057999259,,,
2289,"Rest of other, from pur_rigid_biogenic_short",pur_rigid_waste_biogenic_short,WASTE,kg,0.9026757334367039,waste,0.63,MK123,18.17375057999259,16.405003634090534,0.0,0.0,0.0
2290,"Food films, from hdpe_biogenic_short",food_films_hdpe_biogenic_short,PRODUCT,kg,1.0,product,0.857,MK123,4.496919599029819,4.496919599029819,,,
2291,"Food films, from hdpe_biogenic_short",hdpe_biogenic_short,RAW MATERIALS,kg,-1.0,intermediate,0.857,MK123,4.496919599029819,-4.496919599029819,,,
