Model,Scenario,Category,IMP_marker,Region,Variable,Unit,2010,2020,2030,2040,2050
IMAGE 3.2,SSP2-baseline,C7,,R10MIDDLE_EAST,Final Energy|Industry|Chemicals|Electricity,EJ/yr,0.0,0.0006367368125,0.005658089,0.005264195,0.007216259
IMAGE 3.2,SSP2-baseline,C7,,R10MIDDLE_EAST,Final Energy|Industry|Electricity,EJ/yr,0.8313026733398438,1.10002294921875,1.5164129638671875,2.3506960449218752,3.218123046875
IMAGE 3.2,SSP2-baseline,C7,,R10MIDDLE_EAST,Production|Chemicals,Mt/year,28.421531,37.054473,47.472081,59.03424,69.828825
IMAGE 3.2,SSP2-baseline,C7,,R10MIDDLE_EAST,Secondary Energy|Electricity,EJ/yr,3.1387499520000004,4.4353239040000005,5.843826176,8.810899456000001,11.738540032
IMAGE 3.2,SSP2-baseline,C7,,R10MIDDLE_EAST,Secondary Energy|Electricity|Biomass,EJ/yr,0.000288,0.152365696,0.01018552,0.112636,0.218569504
IMAGE 3.2,SSP2-baseline,C7,,R10MIDDLE_EAST,Secondary Energy|Electricity|Hydro,EJ/yr,0.0641376,0.1172804,0.210095008,0.288455296,0.320437888
IMAGE 3.2,SSP2-baseline,C7,,R10MIDDLE_EAST,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,0.0650160000371093,0.1529015268311042,0.3937175682915268,0.8650905501290589,1.6402337560075857
IMAGE 3.2,SSP2-baseline,C7,,R10MIDDLE_EAST,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0,0.097424608,0.1372984,0.174418896,0.1636004
IMAGE 3.2,SSP2-baseline,C7,,R10MIDDLE_EAST,Secondary Energy|Electricity|Solar,EJ/yr,0.0002520000371093,0.031107681,0.140564911,0.400051673,0.8981533144503652
IMAGE 3.2,SSP2-baseline,C7,,R10MIDDLE_EAST,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.0,0.003619021,0.003974631,0.004511585,0.004977186
IMAGE 3.2,SSP2-baseline,C7,,R10MIDDLE_EAST,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0002520000371093,0.02748866,0.13659028,0.395540088,0.8931761284503651
IMAGE 3.2,SSP2-baseline,C7,,R10MIDDLE_EAST,Secondary Energy|Electricity|Wind,EJ/yr,0.0006264,0.004433554,0.04295518,0.176480992,0.421542304
IMAGE 3.2,SSP2-baseline,C7,,R10PAC_OECD,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,0.0,0.0,0.0
IMAGE 3.2,SSP2-baseline,C7,,R10PAC_OECD,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,0.0,0.0,0.0
IMAGE 3.2,SSP2-baseline,C7,,R10PAC_OECD,Final Energy|Industry|Chemicals|Electricity,EJ/yr,0.0,0.0005109643867187,0.004958151375,0.008121739,0.010972508
IMAGE 3.2,SSP2-baseline,C7,,R10PAC_OECD,Final Energy|Industry|Electricity,EJ/yr,1.6003976440429688,1.4839046630859374,1.5067184448242188,1.638189666748047,1.7551302490234375
IMAGE 3.2,SSP2-baseline,C7,,R10PAC_OECD,Production|Chemicals,Mt/year,36.51277321875,37.377498,37.2454065,35.8219978125,34.955253375
IMAGE 3.2,SSP2-baseline,C7,,R10PAC_OECD,Secondary Energy|Electricity,EJ/yr,5.194606848,5.288263936,5.249180928,5.2456741120000006,5.623912064000001
IMAGE 3.2,SSP2-baseline,C7,,R10PAC_OECD,Secondary Energy|Electricity|Biomass,EJ/yr,0.1146132,0.224057111,0.151249343,0.0285019991669921,0.2407805993125
IMAGE 3.2,SSP2-baseline,C7,,R10PAC_OECD,Secondary Energy|Electricity|Hydro,EJ/yr,0.435424,0.472200992,0.486703808,0.5042357120000001,0.491545312
IMAGE 3.2,SSP2-baseline,C7,,R10PAC_OECD,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,0.5197284099716797,1.000495280652588,1.2423601202597658,1.593575178355469,1.876670820839844
IMAGE 3.2,SSP2-baseline,C7,,R10PAC_OECD,Secondary Energy|Electricity|Nuclear,EJ/yr,1.037628032,0.224169696,0.623670016,0.851952483,0.687160048
IMAGE 3.2,SSP2-baseline,C7,,R10PAC_OECD,Secondary Energy|Electricity|Solar,EJ/yr,0.0152558624404296,0.3357888266796875,0.3861064275800782,0.505792627875,0.6714233470000001
IMAGE 3.2,SSP2-baseline,C7,,R10PAC_OECD,Secondary Energy|Electricity|Solar|CSP,EJ/yr,1.44e-05,1.89406796875e-05,1.5683580078125002e-05,0.000530447875,0.001786051
IMAGE 3.2,SSP2-baseline,C7,,R10PAC_OECD,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0152414624404296,0.335769886,0.386090744,0.50526218,0.6696372960000001
IMAGE 3.2,SSP2-baseline,C7,,R10PAC_OECD,Secondary Energy|Electricity|Wind,EJ/yr,0.03835134753125,0.1294789805,0.172129378,0.219251942,0.292094875
IMAGE 3.2,SSP2-baseline,C7,,R10REF_ECON,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,0.0,0.0,0.0
IMAGE 3.2,SSP2-baseline,C7,,R10REF_ECON,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,0.0,0.0,0.0
IMAGE 3.2,SSP2-baseline,C7,,R10REF_ECON,Final Energy|Industry|Chemicals|Electricity,EJ/yr,0.0,0.0008227426054687,0.001806329625,0.0004246655213499,0.0004683337077798
IMAGE 3.2,SSP2-baseline,C7,,R10REF_ECON,Final Energy|Industry|Electricity,EJ/yr,1.8983760986328124,1.9314982452392573,2.2077105102539063,2.7026880493164063,2.938764953613281
IMAGE 3.2,SSP2-baseline,C7,,R10REF_ECON,Production|Chemicals,Mt/year,31.660521,36.2860085,45.5551675625,51.1703005,52.819627
IMAGE 3.2,SSP2-baseline,C7,,R10REF_ECON,Secondary Energy|Electricity,EJ/yr,4.863461376,5.818711232,5.833428672000001,6.803704512,8.304423872000001
IMAGE 3.2,SSP2-baseline,C7,,R10REF_ECON,Secondary Energy|Electricity|Biomass,EJ/yr,0.00999661240625,0.01043318159375,0.028990090296875,0.026728774390625,0.0269803173417968
IMAGE 3.2,SSP2-baseline,C7,,R10REF_ECON,Secondary Energy|Electricity|Hydro,EJ/yr,0.8705952,0.759278024,0.5978538840000001,0.524048182,0.5847931000000001
IMAGE 3.2,SSP2-baseline,C7,,R10REF_ECON,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,0.8726436000000001,0.8369831560000001,0.805533146,1.023878177203125,1.325177338
IMAGE 3.2,SSP2-baseline,C7,,R10REF_ECON,Secondary Energy|Electricity|Nuclear,EJ/yr,0.9434051840000002,1.206817817625,0.8051021760000001,0.45226632,0.378880568
IMAGE 3.2,SSP2-baseline,C7,,R10REF_ECON,Secondary Energy|Electricity|Solar,EJ/yr,0.0,0.040590633,0.147475898,0.216657213,0.180359576
IMAGE 3.2,SSP2-baseline,C7,,R10REF_ECON,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.0,0.0,0.0,0.0,0.0
IMAGE 3.2,SSP2-baseline,C7,,R10REF_ECON,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0,0.040590633,0.147475898,0.216657213,0.180359576
IMAGE 3.2,SSP2-baseline,C7,,R10REF_ECON,Secondary Energy|Electricity|Wind,EJ/yr,0.0002304,0.030279998,0.055418968,0.264136662203125,0.530659422
IMAGE 3.2,SSP2-baseline,C7,,R10REST_ASIA,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,0.0,0.0,0.0
IMAGE 3.2,SSP2-baseline,C7,,R10REST_ASIA,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,0.0,0.0,0.0
IMAGE 3.2,SSP2-baseline,C7,,R10REST_ASIA,Final Energy|Industry|Chemicals|Electricity,EJ/yr,0.0,0.0010190051835937,0.009511459,0.025340254203125,0.0395125004915283
IMAGE 3.2,SSP2-baseline,C7,,R10REST_ASIA,Final Energy|Industry|Electricity,EJ/yr,2.0506072082519533,2.8840693359375003,4.15654818725586,6.059385803222657,8.215939941406251
IMAGE 3.2,SSP2-baseline,C7,,R10REST_ASIA,Production|Chemicals,Mt/year,55.26340603710938,78.692563515625,109.1014303125,138.3293165,171.96108512499998
IMAGE 3.2,SSP2-baseline,C7,,R10REST_ASIA,Secondary Energy|Electricity,EJ/yr,4.895253248,7.812369024,10.126401024,14.262073088,20.135707136
IMAGE 3.2,SSP2-baseline,C7,,R10REST_ASIA,Secondary Energy|Electricity|Biomass,EJ/yr,0.025791451,0.05319159290625,0.03792994640625,0.0275115694609375,0.4725069061573487
IMAGE 3.2,SSP2-baseline,C7,,R10REST_ASIA,Secondary Energy|Electricity|Hydro,EJ/yr,0.5058361760000001,0.8626950240000001,1.178720876,1.544723288,1.7408626720000002
IMAGE 3.2,SSP2-baseline,C7,,R10REST_ASIA,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,0.5826320844006347,1.2072884962122346,2.004407567674683,3.317554427891228,5.031333538384766
IMAGE 3.2,SSP2-baseline,C7,,R10REST_ASIA,Secondary Energy|Electricity|Nuclear,EJ/yr,0.5472576,0.792706416,0.773747472,0.78888212,0.8591598920000001
IMAGE 3.2,SSP2-baseline,C7,,R10REST_ASIA,Secondary Energy|Electricity|Solar,EJ/yr,0.0036221679943847,0.1835677375872345,0.3019541226746826,0.5832553168912278,1.3341155203847657
IMAGE 3.2,SSP2-baseline,C7,,R10REST_ASIA,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.0,6.032157546997071e-06,1.9761487182617188e-05,3.624226622772217e-05,4.783125e-05
IMAGE 3.2,SSP2-baseline,C7,,R10REST_ASIA,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0036221679943847,0.1835617054296875,0.3019343611875,0.5832190746250001,1.3340676891347658
IMAGE 3.2,SSP2-baseline,C7,,R10REST_ASIA,Secondary Energy|Electricity|Wind,EJ/yr,0.00373694040625,0.042074157625,0.339168668,0.872612449,1.5233199000000002
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10AFRICA,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,75.3634430656989,837.2178198943698,1462.018544368004
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10AFRICA,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,56.42830780330116,294.7793749532141,696.3997652810051
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10AFRICA,Final Energy|Industry|Chemicals|Electricity,EJ/yr,0.0,0.0001176462082576,0.0016208215388855,0.0046168477860678,0.0148744458026582
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10AFRICA,Final Energy|Industry|Electricity,EJ/yr,0.9664619903564452,1.195409996032715,1.765783920288086,2.478640045166016,4.302500427246094
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10AFRICA,Production|Chemicals,Mt/year,22.92310727957916,49.871444453124994,67.16019690625,68.90180928125,89.34534528124999
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10AFRICA,Secondary Energy|Electricity,EJ/yr,2.4350253200000003,3.526978592,4.84737056,6.281316224000001,11.649982848
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10AFRICA,Secondary Energy|Electricity|Biomass,EJ/yr,0.007282801,0.0240337194370117,0.1633441193027355,0.4090981248574235,1.2082052963417982
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10AFRICA,Secondary Energy|Electricity|Hydro,EJ/yr,0.40138926,0.657345035,1.411630226,1.5167991180000002,1.9607447120000003
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10AFRICA,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,0.421506059948204,0.8102042704100343,2.7489332912835693,4.193213881126465,7.0148377433396
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10AFRICA,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0435564,0.0430088,0.2500352,0.405542592,0.6324396480000001
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10AFRICA,Secondary Energy|Electricity|Solar,EJ/yr,0.000799199979454,0.056878807234375,0.2297792270625,0.5889121381357423,1.2961204613125
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10AFRICA,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.0,0.001460253625,0.011003106,0.0622066413232421,0.1639509373125
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10AFRICA,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.000799199979454,0.055418553609375,0.2187761210625,0.5267054968125,1.132169524
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10AFRICA,Secondary Energy|Electricity|Wind,EJ/yr,0.0085319999672851,0.0523435147812499,1.00781742440625,1.831050156,2.8193105320000003
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10EUROPE,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,15.721896119646916,571.221035966814,941.2315276973552
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10EUROPE,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,113.01019266907906,762.833581103753,1370.7730948053872
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10EUROPE,Final Energy|Industry|Chemicals|Electricity,EJ/yr,0.0,0.001291324765625,0.014265415,0.0277006,0.035235579
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10EUROPE,Final Energy|Industry|Electricity,EJ/yr,4.551425201416016,4.404685516357421,4.644773864746094,4.638560607910156,5.244048522949219
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10EUROPE,Production|Chemicals,Mt/year,120.8626306875,125.72016399999998,133.602479,108.8845298125,103.7239619375
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10EUROPE,Secondary Energy|Electricity,EJ/yr,13.548900416,15.06173056,14.432629632,14.274832896,17.183851264
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10EUROPE,Secondary Energy|Electricity|Biomass,EJ/yr,0.450061231,0.616290988,0.463501339875,1.432563004,1.860319425
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10EUROPE,Secondary Energy|Electricity|Hydro,EJ/yr,2.242234752,2.33183904,2.9682600640000003,3.1622193920000004,2.910911168
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10EUROPE,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2.9162051803125006,4.602453548461975,5.651189831145569,6.825034884966431,7.5129747463125
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10EUROPE,Secondary Energy|Electricity|Nuclear,EJ/yr,3.394616288,3.1263298240000004,3.621901472,3.0212102720000003,2.573158176
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10EUROPE,Secondary Energy|Electricity|Solar,EJ/yr,0.0840996043125,0.6081364595244751,0.7821295140518189,1.1827487805601806,1.7480472008125
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10EUROPE,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.0027396,0.0197028855244751,0.0229238600518188,0.0322362945601806,0.0479011008125
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10EUROPE,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0813600043125,0.5884335740000001,0.7592056540000001,1.1505124860000002,1.7001461000000002
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10EUROPE,Secondary Energy|Electricity|Wind,EJ/yr,0.5495040240000001,1.5831446560000002,1.7405528120000002,2.018996158,2.32946023
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10LATIN_AM,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,14.98045239567364,513.9249469612868,1428.62251071858
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10LATIN_AM,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,76.56127399520247,162.05333494678126,414.0642993705252
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10LATIN_AM,Final Energy|Industry|Chemicals|Electricity,EJ/yr,0.0,0.00050939775,0.0047988951875,0.00667364959375,0.01103305640625
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10LATIN_AM,Final Energy|Industry|Electricity,EJ/yr,2.038929817199707,2.1773303222656253,2.6799697570800785,3.1276140289306644,4.15738168334961
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10LATIN_AM,Production|Chemicals,Mt/year,64.67835687499999,72.39730143749999,87.493576,61.33043612499999,62.725114625
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10LATIN_AM,Secondary Energy|Electricity,EJ/yr,4.820406816,6.300248224000001,7.423109056000001,8.416404608,12.057240320000002
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10LATIN_AM,Secondary Energy|Electricity|Biomass,EJ/yr,0.0506090293125,0.0815319076953125,0.1710844768710937,0.2794103300488281,1.4737687963125
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10LATIN_AM,Secondary Energy|Electricity|Hydro,EJ/yr,2.628244656,2.803514176,4.4755087840000005,4.622406064,4.953238416000001
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10LATIN_AM,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,2.675688325006836,3.279545842325569,5.885563994684143,7.048265532126726,8.34553655426465
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10LATIN_AM,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0992628,0.1167775827714844,0.5783062092158203,0.5994158166940918,0.8056438920000001
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10LATIN_AM,Secondary Energy|Electricity|Solar,EJ/yr,0.0003526350068359,0.1008776797265625,0.462662280125,1.102778167625,1.6356216090000002
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10LATIN_AM,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.0,0.0005841527265625,0.019592152125,0.051013015625,0.104218817
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10LATIN_AM,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0003526350068359,0.100293527,0.443070128,1.0517651520000002,1.531402792
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10LATIN_AM,Secondary Energy|Electricity|Wind,EJ/yr,0.016969834,0.329416458,0.825936191,1.137133127,1.499027446
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10MIDDLE_EAST,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,33.63963403113527,841.2320478904977,876.094916153522
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10MIDDLE_EAST,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,257.6422432036932,462.5951498392826,1088.0232087116267
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10MIDDLE_EAST,Final Energy|Industry|Chemicals|Electricity,EJ/yr,0.0,0.000636736625,0.005555701,0.007016831,0.007141327
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10MIDDLE_EAST,Final Energy|Industry|Electricity,EJ/yr,0.8313029785156251,1.10002099609375,1.544074951171875,1.79772705078125,2.96914697265625
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10MIDDLE_EAST,Production|Chemicals,Mt/year,28.421531,37.054469,45.908539,30.657491,25.487932
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10MIDDLE_EAST,Secondary Energy|Electricity,EJ/yr,3.1387499520000004,4.435654144,5.5783741440000005,6.560136192000001,10.293890048000002
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10MIDDLE_EAST,Secondary Energy|Electricity|Biomass,EJ/yr,0.000288,0.152322304,0.310066476,1.5070539040000002,1.62301132
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10MIDDLE_EAST,Secondary Energy|Electricity|Hydro,EJ/yr,0.0641376,0.117262704,0.2158496,0.293774304,0.318374688
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10MIDDLE_EAST,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,0.0650159999863281,0.1528834279088478,0.9203926932045288,1.7365649701631622,2.6133818884519044
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10MIDDLE_EAST,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0,0.097423504,0.411369088,0.8333857280000001,0.96708512
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10MIDDLE_EAST,Secondary Energy|Electricity|Solar,EJ/yr,0.0002519999863281,0.031107329,0.495624603,0.7825676500000001,1.05466253
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10MIDDLE_EAST,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.0,0.003618979,0.007710997,0.02292784,0.041344392
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10MIDDLE_EAST,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0002519999863281,0.02748835,0.487913606,0.75963981,1.013318138
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10MIDDLE_EAST,Secondary Energy|Electricity|Wind,EJ/yr,0.0006264,0.004433504,0.208816016,0.660120424,1.240245456
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10PAC_OECD,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,40.70879442793901,571.4331180491647,772.2513793734513
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10PAC_OECD,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,55.9294161308153,70.0050338962986,92.06260954515156
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10PAC_OECD,Final Energy|Industry|Chemicals|Electricity,EJ/yr,0.0,0.0005109659882812,0.0048742016249999,0.0066972533125,0.007403058
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10PAC_OECD,Final Energy|Industry|Electricity,EJ/yr,1.6003976440429688,1.4839026184082034,1.4666256713867187,1.4834735412597655,1.5967398681640623
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10PAC_OECD,Production|Chemicals,Mt/year,36.51277321875,37.377597375,35.3293026875,26.1429340625,23.0062609375
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10PAC_OECD,Secondary Energy|Electricity,EJ/yr,5.194606848,5.2890929920000005,4.728895104,4.440372864,4.995031936
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10PAC_OECD,Secondary Energy|Electricity|Biomass,EJ/yr,0.1146132,0.224056022,0.314208959,0.6375246620000001,0.892960934125
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10PAC_OECD,Secondary Energy|Electricity|Hydro,EJ/yr,0.435424,0.471868416,0.5030612160000001,0.494145392,0.482267904
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10PAC_OECD,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,0.5197284101748048,1.0001405965070802,1.545479090430664,1.9256133212265627,2.193935694560547
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10PAC_OECD,Secondary Energy|Electricity|Nuclear,EJ/yr,1.037628032,0.224169696,0.968769728,1.6856713,1.7184840790000002
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10PAC_OECD,Secondary Energy|Electricity|Solar,EJ/yr,0.0152558626435546,0.3357822626992188,0.5226549079501953,0.6828675096328125,0.919569906
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10PAC_OECD,Secondary Energy|Electricity|Solar|CSP,EJ/yr,1.44e-05,1.893869921875e-05,1.5775950195312502e-05,8.728763281250001e-05,0.001827986
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10PAC_OECD,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0152414626435546,0.335763324,0.522639132,0.682780222,0.91774192
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10PAC_OECD,Secondary Energy|Electricity|Wind,EJ/yr,0.03835134753125,0.12946828459375,0.32227117,0.426562646,0.464930998
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10REF_ECON,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,7.55311016134383,121.63223294429665,141.55202655518474
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10REF_ECON,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,97.18739093169958,677.0913063410376,1458.8128709642508
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10REF_ECON,Final Energy|Industry|Chemicals|Electricity,EJ/yr,0.0,0.0008227424824218,0.001770568265625,0.0016242795,0.003367616375
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10REF_ECON,Final Energy|Industry|Electricity,EJ/yr,1.8983760986328124,1.931496490478516,2.176773834228516,2.0597379455566407,2.323539825439453
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10REF_ECON,Production|Chemicals,Mt/year,31.660521,36.286021375,44.7238983125,27.066579812499995,23.788005375
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10REF_ECON,Secondary Energy|Electricity,EJ/yr,4.863470848,5.822543552,5.8323872,7.418350464000001,10.409812224
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10REF_ECON,Secondary Energy|Electricity|Biomass,EJ/yr,0.00999647290625,0.01044204840625,0.0989188869296875,0.091922828125,0.2839157533222656
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10REF_ECON,Secondary Energy|Electricity|Hydro,EJ/yr,0.8705952,0.7593151140000001,0.989626636,1.273567128,1.1038698400000002
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10REF_ECON,Secondary Energy|Electricity|Non-Biomass Renewables,EJ/yr,0.8726436000000001,0.837014785,1.4037545496396484,2.8564147085703127,4.005989940203126
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10REF_ECON,Secondary Energy|Electricity|Nuclear,EJ/yr,0.9434051840000002,1.2066038603125,0.890336506,0.967940624,0.873345103
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10REF_ECON,Secondary Energy|Electricity|Solar,EJ/yr,0.0,0.040588818,0.1721008216396484,0.3345782531328125,0.834109036203125
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10REF_ECON,Secondary Energy|Electricity|Solar|CSP,EJ/yr,0.0,0.0,1.62426396484375e-05,0.0012749291328125,0.009413867203125
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10REF_ECON,Secondary Energy|Electricity|Solar|PV,EJ/yr,0.0,0.040588818,0.172084579,0.333303324,0.8246951690000001
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10REF_ECON,Secondary Energy|Electricity|Wind,EJ/yr,0.0002304,0.030278592,0.226530162,1.2048171640000005,2.018874412
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10REST_ASIA,Carbon Sequestration|CCS|Biomass,Mt CO2/yr,0.0,0.0,446.3878422650222,1877.480392006881,3138.4388105900607
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10REST_ASIA,Carbon Sequestration|CCS|Fossil,Mt CO2/yr,0.0,0.0,205.3125138516721,446.5757883863092,768.8170990209474
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10REST_ASIA,Final Energy|Industry|Chemicals|Electricity,EJ/yr,0.0,0.0010190055117187,0.0090680153125,0.0181084963984375,0.0191276310728187
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10REST_ASIA,Final Energy|Industry|Electricity,EJ/yr,2.0506072082519533,2.8841280212402345,3.9369017333984377,4.704996459960937,6.295250915527344
IMAGE 3.2,SSP2_SPA2_19I_D,C2,,R10REST_ASIA,Production|Chemicals,Mt/year,55.26340603710938,78.692686984375,93.4238355,80.292688375,84.6799555
